FIR_ID,Victim_ID
FIR001844,V01019
FIR003162,V02596
FIR006110,V00631
FIR006082,V00185
FIR001642,V01454
FIR005216,V02636
FIR001512,V00953
FIR009468,V02861
FIR004885,V01479
FIR003399,V00843
FIR006947,V01861
FIR005785,V00928
FIR004332,V01074
FIR005964,V00716
FIR000306,V00201
FIR007075,V01112
FIR008703,V01732
FIR009402,V01377
FIR008314,V00910
FIR001974,V00025
FIR008125,V00383
FIR007731,V02480
FIR000058,V01757
FIR007861,V01909
FIR002381,V00556
FIR008070,V01507
FIR006366,V00341
FIR002734,V01779
FIR008179,V01355
FIR000868,V02023
FIR003231,V00324
FIR000391,V01958
FIR001815,V01512
FIR009222,V01312
FIR002946,V02642
FIR007064,V01492
FIR003184,V01627
FIR002861,V01191
FIR003558,V00869
FIR005878,V01727
FIR005888,V01989
FIR007488,V00313
FIR004287,V02016
FIR009566,V00330
FIR005285,V02295
FIR007689,V02055
FIR001918,V00895
FIR004184,V01198
FIR001558,V00202
FIR004675,V01771
FIR005501,V02880
FIR004004,V00677
FIR001096,V01835
FIR008317,V02149
FIR002215,V01124
FIR000154,V00466
FIR004309,V02515
FIR001772,V00663
FIR006968,V00881
FIR002988,V01623
FIR007276,V00299
FIR008383,V01949
FIR007668,V01588
FIR001067,V00141
FIR007664,V02075
FIR004848,V02007
FIR000843,V02738
FIR009598,V02675
FIR005325,V01751
FIR001963,V01110
FIR002952,V02172
FIR005766,V01607
FIR006191,V01030
FIR006938,V01769
FIR004288,V02140
FIR009979,V01102
FIR002122,V01773
FIR002966,V01067
FIR000754,V00779
FIR000356,V00772
FIR009443,V02651
FIR009642,V01535
FIR007517,V02578
FIR004184,V02818
FIR004807,V00896
FIR002507,V01279
FIR004301,V01666
FIR003859,V00664
FIR004221,V01686
FIR009386,V00838
FIR005664,V02545
FIR001421,V01136
FIR002961,V00072
FIR007010,V02307
FIR002739,V00647
FIR009857,V01302
FIR007976,V02702
FIR008543,V00998
FIR009879,V00299
FIR000857,V01610
FIR000720,V00415
FIR005960,V02776
FIR001822,V02319
FIR003277,V02556
FIR002345,V00583
FIR008147,V00580
FIR002611,V02579
FIR005416,V02811
FIR009026,V00066
FIR006827,V01540
FIR006952,V00926
FIR005855,V02092
FIR002715,V00169
FIR007576,V00646
FIR006659,V02667
FIR006001,V01371
FIR005406,V00242
FIR000118,V02941
FIR009130,V02845
FIR004647,V01409
FIR003377,V00886
FIR006355,V00670
FIR008853,V02112
FIR005038,V00600
FIR009599,V02801
FIR007783,V00763
FIR003579,V00920
FIR002966,V01335
FIR008987,V01298
FIR006505,V02122
FIR007843,V02541
FIR006593,V00936
FIR006366,V01628
FIR008193,V02194
FIR007333,V01783
FIR002689,V02931
FIR008287,V02493
FIR006923,V02132
FIR004949,V02906
FIR003914,V00944
FIR003290,V00179
FIR004370,V01719
FIR009725,V02197
FIR002991,V00545
FIR009725,V00916
FIR004739,V02030
FIR005069,V02646
FIR003214,V02684
FIR000207,V02617
FIR007860,V00621
FIR009813,V00617
FIR009941,V02015
FIR001152,V02104
FIR009780,V02252
FIR005653,V00649
FIR009133,V00614
FIR008676,V01297
FIR006677,V00986
FIR001351,V02485
FIR005273,V02423
FIR006356,V00359
FIR004237,V01488
FIR003399,V02918
FIR004756,V02265
FIR000184,V01127
FIR009939,V02724
FIR008272,V00433
FIR009922,V00676
FIR003061,V01952
FIR000250,V00783
FIR004658,V00897
FIR009819,V01381
FIR003088,V00401
FIR004931,V02751
FIR005895,V02624
FIR000849,V00338
FIR005326,V01658
FIR002309,V00823
FIR009707,V01336
FIR009400,V00088
FIR003162,V02094
FIR007187,V01823
FIR006040,V02609
FIR001821,V01805
FIR002356,V02721
FIR002249,V01269
FIR001366,V01210
FIR009252,V01050
FIR001054,V02975
FIR000577,V00921
FIR004821,V01170
FIR004190,V01424
FIR007126,V02412
FIR001694,V00401
FIR009393,V01543
FIR005805,V01489
FIR003937,V02000
FIR006620,V01732
FIR009859,V01054
FIR007447,V01931
FIR006317,V02612
FIR006712,V01745
FIR009199,V01082
FIR007970,V01551
FIR008693,V01120
FIR000446,V02349
FIR004381,V02437
FIR003065,V00649
FIR003835,V00667
FIR001468,V02861
FIR006262,V02890
FIR007176,V00991
FIR000476,V00050
FIR004583,V00080
FIR006620,V02430
FIR004222,V02152
FIR008203,V01543
FIR001253,V00986
FIR006125,V02138
FIR003630,V00873
FIR005656,V02314
FIR006126,V01415
FIR008989,V00337
FIR001913,V00848
FIR005791,V02667
FIR004446,V01203
FIR008572,V01560
FIR004421,V01950
FIR009683,V02016
FIR008211,V00832
FIR009394,V02348
FIR009837,V02262
FIR004381,V01457
FIR008261,V02785
FIR008997,V00227
FIR007510,V00652
FIR003664,V02806
FIR008291,V00993
FIR006742,V02211
FIR004240,V01750
FIR004236,V00477
FIR007792,V00784
FIR008719,V00171
FIR006393,V00234
FIR004493,V02164
FIR008335,V00880
FIR006272,V01725
FIR003408,V02051
FIR004448,V02009
FIR001829,V02810
FIR000246,V00958
FIR007033,V00359
FIR009362,V01253
FIR003916,V01748
FIR007178,V01756
FIR003162,V00173
FIR009809,V01816
FIR000034,V01368
FIR006853,V00869
FIR009419,V01585
FIR009657,V00864
FIR007868,V00447
FIR002377,V02729
FIR002090,V01354
FIR002517,V01335
FIR009275,V02783
FIR004580,V00026
FIR006167,V01410
FIR002864,V00554
FIR002898,V01537
FIR008286,V01613
FIR009103,V02982
FIR002351,V01731
FIR005458,V02046
FIR001687,V01574
FIR000704,V01225
FIR008119,V00797
FIR004064,V00732
FIR004057,V00868
FIR000253,V02310
FIR000652,V02755
FIR001518,V02358
FIR004293,V00874
FIR009111,V01844
FIR006862,V02504
FIR007645,V02395
FIR007669,V01226
FIR007391,V01321
FIR005080,V00980
FIR009840,V00915
FIR009500,V00935
FIR003996,V01772
FIR008989,V00096
FIR005316,V02921
FIR004921,V02698
FIR001259,V00860
FIR004092,V02058
FIR001097,V00831
FIR007439,V00429
FIR001307,V00933
FIR000693,V02668
FIR000389,V02826
FIR006623,V01132
FIR005048,V01145
FIR004805,V02982
FIR004277,V02092
FIR005009,V02651
FIR008612,V01551
FIR009689,V01620
FIR005730,V00388
FIR003815,V00983
FIR009408,V00202
FIR000020,V01201
FIR002293,V01657
FIR006859,V01196
FIR001755,V01885
FIR008119,V00889
FIR001327,V02609
FIR004384,V01257
FIR009671,V02235
FIR006468,V00733
FIR000743,V02828
FIR005715,V02926
FIR007609,V00385
FIR007002,V02938
FIR009820,V00818
FIR003963,V00093
FIR004967,V01229
FIR000890,V01370
FIR000055,V00812
FIR006251,V01883
FIR000650,V01566
FIR007339,V02998
FIR008761,V02670
FIR006496,V02069
FIR003917,V01398
FIR000470,V01225
FIR004662,V01096
FIR005304,V01085
FIR004049,V00475
FIR005010,V01839
FIR007187,V02867
FIR005281,V01318
FIR002590,V00527
FIR007061,V01516
FIR009887,V00990
FIR004365,V01834
FIR008317,V02681
FIR006491,V02902
FIR002895,V01168
FIR003611,V00078
FIR006292,V02469
FIR009596,V01773
FIR008074,V02966
FIR000729,V01710
FIR005023,V02217
FIR009377,V02590
FIR000402,V01683
FIR009300,V02830
FIR007725,V02448
FIR009661,V00096
FIR001969,V01985
FIR006508,V02327
FIR000356,V00860
FIR009014,V02749
FIR002833,V02032
FIR008108,V00602
FIR007724,V01367
FIR004434,V00037
FIR009171,V00611
FIR003450,V00872
FIR005862,V01165
FIR007946,V01351
FIR000919,V00592
FIR000879,V02812
FIR003455,V02972
FIR007907,V02131
FIR003977,V00858
FIR002878,V01652
FIR007705,V00669
FIR008121,V01898
FIR005834,V02203
FIR009673,V01573
FIR000490,V02208
FIR000990,V02619
FIR001131,V01808
FIR006132,V02534
FIR001260,V02960
FIR008166,V02921
FIR009147,V02174
FIR002142,V01129
FIR007434,V01212
FIR009432,V01891
FIR007438,V02950
FIR005704,V00289
FIR008431,V02558
FIR005409,V00925
FIR001917,V00288
FIR000790,V02378
FIR003205,V02432
FIR004840,V00616
FIR005457,V02305
FIR008002,V01943
FIR006746,V01724
FIR004741,V02667
FIR007758,V01335
FIR009150,V00272
FIR006366,V02570
FIR005478,V00076
FIR004502,V00729
FIR005759,V00231
FIR009350,V01358
FIR005041,V00057
FIR003651,V01592
FIR003089,V00937
FIR002388,V01629
FIR009106,V01451
FIR002862,V02500
FIR003352,V00888
FIR002735,V02893
FIR003985,V00495
FIR004384,V00521
FIR000814,V00001
FIR002540,V00991
FIR003821,V00241
FIR001394,V01713
FIR002256,V00247
FIR009868,V01105
FIR003829,V00292
FIR003732,V01472
FIR009287,V01961
FIR009811,V00789
FIR008505,V01324
FIR007909,V02876
FIR003752,V01476
FIR009893,V01475
FIR002498,V00963
FIR008011,V02776
FIR002602,V02327
FIR007328,V02597
FIR008311,V02977
FIR007510,V00286
FIR001248,V01672
FIR006396,V02357
FIR005863,V01495
FIR002406,V02390
FIR002720,V00392
FIR005029,V00341
FIR000623,V00731
FIR004421,V00610
FIR006030,V02533
FIR009428,V00715
FIR008277,V00609
FIR007765,V01552
FIR007412,V02189
FIR003961,V00115
FIR002959,V02145
FIR001811,V01555
FIR006055,V01583
FIR002975,V00558
FIR008831,V01902
FIR008647,V02003
FIR004009,V01632
FIR002002,V01839
FIR001515,V01287
FIR004494,V02420
FIR007737,V01197
FIR008997,V00789
FIR001880,V02231
FIR002438,V00965
FIR003616,V02781
FIR008470,V02287
FIR008935,V01674
FIR008940,V00602
FIR004057,V02687
FIR002262,V00693
FIR003932,V00893
FIR003335,V01043
FIR005142,V01337
FIR000925,V00466
FIR003452,V02091
FIR000101,V00564
FIR008226,V01621
FIR000335,V02085
FIR004864,V01815
FIR007660,V00521
FIR008078,V01925
FIR004589,V01466
FIR004622,V00706
FIR007782,V00688
FIR000568,V00096
FIR003879,V00631
FIR006673,V00530
FIR009627,V02070
FIR005077,V01531
FIR003327,V02005
FIR001497,V02982
FIR009964,V01358
FIR002117,V02153
FIR006618,V02262
FIR006492,V01480
FIR006263,V02927
FIR001285,V02489
FIR009209,V00363
FIR006400,V02579
FIR000817,V01730
FIR006713,V01676
FIR003990,V02618
FIR006011,V01208
FIR005911,V02444
FIR001603,V00435
FIR007240,V00814
FIR002795,V00361
FIR009292,V02703
FIR006077,V00351
FIR005094,V00921
FIR009746,V00199
FIR004820,V01269
FIR004291,V01014
FIR005851,V02897
FIR008902,V02081
FIR007187,V02001
FIR001969,V01330
FIR004045,V01267
FIR009493,V02622
FIR004517,V02172
FIR006953,V00468
FIR002534,V01996
FIR000534,V02462
FIR006686,V02058
FIR004832,V01325
FIR005958,V02186
FIR004835,V00369
FIR001843,V01149
FIR006839,V02592
FIR003935,V01411
FIR006799,V02440
FIR006218,V01881
FIR003727,V01485
FIR001417,V01759
FIR000554,V02376
FIR007718,V01433
FIR000154,V00511
FIR007374,V00551
FIR005296,V00633
FIR005580,V00993
FIR009528,V02909
FIR000031,V02112
FIR001834,V02060
FIR008238,V00691
FIR008119,V00063
FIR008384,V02764
FIR004474,V02973
FIR001724,V01102
FIR001351,V02686
FIR007494,V00627
FIR001279,V00889
FIR004853,V01003
FIR002348,V01921
FIR000788,V02092
FIR007175,V02443
FIR001986,V01858
FIR000998,V02030
FIR001950,V00168
FIR003754,V00914
FIR008839,V00720
FIR006506,V01158
FIR002871,V01416
FIR000349,V01538
FIR001283,V00168
FIR009287,V02916
FIR005769,V01097
FIR002226,V01633
FIR004045,V00942
FIR002173,V02276
FIR004321,V01336
FIR007971,V00334
FIR003360,V01782
FIR006559,V01250
FIR000408,V00069
FIR007041,V02267
FIR002982,V02792
FIR000791,V01487
FIR007743,V01217
FIR007500,V02488
FIR001311,V02388
FIR001269,V02796
FIR004038,V01956
FIR002216,V02770
FIR004068,V00468
FIR000762,V01919
FIR000812,V00481
FIR003538,V02813
FIR006448,V02666
FIR002446,V00696
FIR001609,V01325
FIR009409,V02456
FIR006639,V02697
FIR005053,V00944
FIR000029,V02795
FIR005954,V01291
FIR004755,V00859
FIR007799,V01220
FIR000584,V02152
FIR008286,V00722
FIR004470,V01016
FIR004778,V02381
FIR005899,V02722
FIR007246,V00047
FIR006293,V02444
FIR002527,V00577
FIR005876,V01056
FIR002348,V00369
FIR004678,V00769
FIR000229,V01970
FIR003624,V02834
FIR007646,V02490
FIR007789,V00283
FIR003263,V00843
FIR006647,V01014
FIR001575,V01629
FIR008608,V02175
FIR008972,V00296
FIR006215,V00416
FIR002551,V00107
FIR000790,V01450
FIR008433,V01467
FIR001552,V02455
FIR008821,V02492
FIR007602,V01498
FIR002338,V02568
FIR001532,V00032
FIR002623,V01132
FIR002819,V00408
FIR005970,V00366
FIR005386,V02831
FIR003881,V02762
FIR002183,V01497
FIR001697,V01003
FIR007149,V02668
FIR000695,V00667
FIR001161,V01954
FIR000142,V02999
FIR009231,V02951
FIR002758,V00547
FIR002770,V00298
FIR006745,V02264
FIR000323,V00039
FIR006586,V00032
FIR001632,V02913
FIR009111,V00215
FIR007792,V00507
FIR003449,V00368
FIR008514,V02341
FIR005162,V01295
FIR001170,V00020
FIR004781,V00536
FIR007543,V00567
FIR002457,V01254
FIR004078,V00932
FIR000019,V02649
FIR001725,V00601
FIR008918,V02608
FIR002425,V02447
FIR000283,V02178
FIR002473,V02979
FIR002411,V02005
FIR003813,V00730
FIR008612,V01399
FIR007785,V02977
FIR006506,V02110
FIR000476,V02841
FIR006694,V02522
FIR001942,V02250
FIR007868,V02552
FIR007529,V01650
FIR002342,V02950
FIR001435,V00037
FIR009776,V02541
FIR000042,V01884
FIR000553,V02327
FIR008557,V02393
FIR009477,V02878
FIR001482,V01944
FIR006434,V01693
FIR007891,V01752
FIR007197,V02725
FIR008289,V01768
FIR008130,V01139
FIR003700,V02687
FIR003271,V00825
FIR007496,V01073
FIR002734,V02847
FIR000060,V02548
FIR001964,V01549
FIR004441,V01679
FIR006772,V00234
FIR000439,V00099
FIR000543,V00130
FIR003218,V00225
FIR002231,V00348
FIR007522,V00585
FIR003284,V00159
FIR000348,V00868
FIR002529,V01662
FIR004709,V01467
FIR003726,V00232
FIR006966,V00925
FIR000943,V01240
FIR002744,V02615
FIR001994,V00272
FIR002125,V02054
FIR007594,V02974
FIR002056,V02801
FIR005773,V00422
FIR008265,V02788
FIR005944,V02161
FIR006921,V00738
FIR008294,V01096
FIR004958,V02885
FIR007734,V02832
FIR004431,V01565
FIR008778,V02338
FIR009776,V00206
FIR005917,V02334
FIR006361,V00267
FIR005966,V02761
FIR003542,V00468
FIR002848,V02962
FIR006894,V02406
FIR008478,V01268
FIR007167,V00190
FIR005731,V00915
FIR003938,V01973
FIR009228,V00451
FIR007497,V01073
FIR007838,V02559
FIR000899,V02873
FIR000522,V02333
FIR004731,V00786
FIR009408,V00759
FIR000441,V00461
FIR008662,V02790
FIR009606,V01526
FIR008303,V00420
FIR005295,V02187
FIR003874,V00580
FIR003020,V00680
FIR005360,V01511
FIR005920,V02931
FIR006953,V02220
FIR002618,V00980
FIR000229,V01982
FIR007984,V00488
FIR009273,V00237
FIR001267,V00827
FIR001680,V00529
FIR009520,V01521
FIR008396,V00538
FIR008160,V01777
FIR002856,V01896
FIR006305,V01258
FIR004047,V02080
FIR009460,V01775
FIR008429,V01336
FIR007496,V02124
FIR003810,V01997
FIR009470,V02877
FIR001119,V02802
FIR002019,V01834
FIR001800,V01813
FIR001234,V02297
FIR002905,V00199
FIR001726,V01813
FIR000426,V00106
FIR000612,V00861
FIR000595,V00006
FIR004521,V00125
FIR003769,V02699
FIR009585,V02203
FIR005189,V01088
FIR009670,V01511
FIR008851,V00182
FIR001773,V02330
FIR007781,V00272
FIR004937,V00616
FIR001581,V00928
FIR000614,V01329
FIR001658,V01386
FIR004222,V02706
FIR002134,V00004
FIR006141,V00163
FIR001518,V00494
FIR007405,V01117
FIR004870,V01786
FIR002390,V01029
FIR009261,V01363
FIR005428,V01682
FIR002464,V01517
FIR002928,V02753
FIR000514,V01854
FIR001156,V02994
FIR005089,V02095
FIR001527,V00528
FIR001507,V01078
FIR008879,V01580
FIR000350,V00800
FIR005164,V01964
FIR007120,V02537
FIR006035,V01442
FIR004251,V01567
FIR001275,V01281
FIR002245,V00148
FIR007789,V01756
FIR008489,V01567
FIR009723,V01394
FIR005643,V01658
FIR008457,V02057
FIR006521,V00747
FIR006124,V02297
FIR007977,V00681
FIR002127,V02566
FIR003900,V00323
FIR008948,V00752
FIR008146,V00355
FIR005364,V00163
FIR000032,V01737
FIR005917,V00813
FIR001758,V02794
FIR005209,V01379
FIR009795,V02904
FIR002546,V00254
FIR007227,V01730
FIR008273,V00857
FIR007710,V02280
FIR008024,V00639
FIR009320,V00085
FIR009376,V02673
FIR003050,V02647
FIR009102,V00080
FIR007432,V01942
FIR006587,V00852
FIR003606,V02030
FIR009763,V00863
FIR004880,V01162
FIR006370,V02299
FIR000241,V00982
FIR009663,V00508
FIR002685,V00400
FIR002372,V01771
FIR009391,V00298
FIR002226,V02311
FIR000396,V01881
FIR000822,V00983
FIR007960,V01416
FIR009104,V01670
FIR001555,V02605
FIR006421,V01922
FIR003688,V00498
FIR006183,V01864
FIR001711,V01798
FIR004648,V00989
FIR005154,V00987
FIR001059,V01696
FIR005891,V02458
FIR005240,V02177
FIR000082,V00221
FIR009800,V00790
FIR004305,V01277
FIR009588,V02268
FIR009647,V01425
FIR004012,V02010
FIR006142,V00064
FIR007891,V01739
FIR001407,V00009
FIR007519,V00279
FIR007285,V01323
FIR007016,V01248
FIR007024,V01775
FIR008871,V02488
FIR001506,V00317
FIR009027,V00767
FIR009117,V01049
FIR005036,V02388
FIR009667,V01979
FIR001535,V00456
FIR007763,V02225
FIR006835,V00701
FIR003880,V01362
FIR002596,V00967
FIR005366,V01556
FIR007761,V00204
FIR003597,V02358
FIR002800,V00855
FIR003026,V02685
FIR000639,V02884
FIR004857,V00178
FIR001902,V02487
FIR008768,V01794
FIR007913,V00388
FIR003298,V02289
FIR000731,V01434
FIR003408,V02217
FIR000897,V01817
FIR006502,V01888
FIR009319,V01327
FIR004338,V02214
FIR003360,V01900
FIR008395,V02327
FIR004605,V00544
FIR008682,V02566
FIR001382,V02541
FIR002382,V02553
FIR007903,V01066
FIR000013,V02132
FIR002146,V02911
FIR001683,V00783
FIR004341,V02071
FIR000870,V01692
FIR009255,V00577
FIR003521,V01400
FIR002255,V02342
FIR004115,V02307
FIR004584,V01260
FIR001314,V01547
FIR003374,V00082
FIR000324,V02220
FIR003691,V02281
FIR009826,V01254
FIR008283,V02609
FIR009218,V01282
FIR009518,V00457
FIR006095,V00814
FIR007621,V02764
FIR009008,V00433
FIR004536,V00858
FIR007211,V01170
FIR005251,V01455
FIR001721,V01450
FIR009067,V01300
FIR005813,V02800
FIR000211,V00767
FIR003035,V01124
FIR004473,V02724
FIR008444,V00081
FIR004756,V01055
FIR007984,V01908
FIR002532,V02884
FIR005235,V00791
FIR003613,V00623
FIR007612,V00640
FIR000097,V00907
FIR006155,V00841
FIR007639,V00757
FIR006324,V02592
FIR008672,V01255
FIR004925,V00126
FIR008971,V00717
FIR001835,V02632
FIR003283,V00530
FIR008385,V00050
FIR006171,V01696
FIR006692,V00480
FIR007046,V02592
FIR008697,V00466
FIR003303,V00008
FIR005650,V02741
FIR005314,V00663
FIR008476,V00812
FIR009814,V02057
FIR003309,V02567
FIR003868,V00856
FIR002909,V01377
FIR008242,V02358
FIR002901,V01424
FIR001313,V00556
FIR008560,V00636
FIR009528,V01107
FIR007982,V02299
FIR008101,V01289
FIR008877,V02946
FIR008338,V02158
FIR004062,V02795
FIR007559,V01356
FIR002302,V00270
FIR001673,V02339
FIR002424,V00283
FIR002274,V00987
FIR003318,V00641
FIR009671,V02351
FIR008265,V02771
FIR004627,V02176
FIR005608,V00661
FIR004528,V01391
FIR007801,V02752
FIR002502,V01657
FIR004245,V02915
FIR004653,V00696
FIR001227,V01207
FIR003593,V00274
FIR003868,V00267
FIR009865,V01587
FIR006845,V02473
FIR000427,V02554
FIR006403,V02336
FIR007794,V01471
FIR004562,V02098
FIR004813,V02982
FIR004491,V00518
FIR006543,V02039
FIR005679,V02722
FIR000596,V01365
FIR002475,V01599
FIR007745,V02291
FIR004591,V01776
FIR005033,V00890
FIR002230,V01637
FIR001814,V01906
FIR006137,V01697
FIR001330,V02874
FIR001388,V00993
FIR005475,V02852
FIR000150,V01491
FIR005581,V00550
FIR006540,V01750
FIR004873,V02330
FIR002218,V01635
FIR006241,V02571
FIR004557,V02174
FIR005132,V01789
FIR006312,V00199
FIR004042,V00861
FIR009297,V01912
FIR007671,V01844
FIR003332,V00021
FIR000706,V02285
FIR008578,V00060
FIR008333,V00571
FIR004065,V01894
FIR008622,V02344
FIR006904,V02191
FIR005045,V01912
FIR009647,V00703
FIR005473,V02155
FIR001040,V00400
FIR001804,V02774
FIR004632,V00944
FIR009067,V00745
FIR007107,V02393
FIR003201,V02025
FIR000347,V01132
FIR006905,V00634
FIR004378,V02991
FIR002653,V02738
FIR003684,V01762
FIR008725,V02864
FIR008115,V00339
FIR007885,V00350
FIR007643,V01262
FIR002069,V01959
FIR006211,V01022
FIR000368,V02517
FIR001938,V01135
FIR005041,V01849
FIR006028,V01999
FIR003173,V00671
FIR006178,V00071
FIR006385,V02607
FIR009683,V00456
FIR005853,V01129
FIR003696,V00373
FIR007890,V00263
FIR001742,V01721
FIR005100,V02358
FIR001965,V01855
FIR005257,V00406
FIR002070,V00638
FIR003598,V01809
FIR004525,V01398
FIR009611,V02672
FIR000197,V00402
FIR001122,V01619
FIR005728,V01644
FIR009447,V00349
FIR003102,V02074
FIR001908,V01274
FIR000838,V00351
FIR000110,V02894
FIR008050,V01086
FIR000238,V01339
FIR009966,V01250
FIR004573,V02579
FIR001874,V00336
FIR001986,V01762
FIR001889,V02366
FIR002724,V01540
FIR007474,V01532
FIR006540,V01483
FIR004169,V00038
FIR003715,V01486
FIR004947,V02677
FIR007588,V02508
FIR005132,V01843
FIR000380,V00920
FIR007912,V00383
FIR006527,V02839
FIR000464,V00478
FIR003624,V02264
FIR003751,V01524
FIR008181,V00548
FIR004155,V01259
FIR002659,V02839
FIR001039,V02883
FIR001398,V01287
FIR007093,V00800
FIR002898,V01124
FIR000418,V00375
FIR004884,V01596
FIR000608,V00666
FIR000946,V02159
FIR009093,V02759
FIR004146,V00089
FIR008388,V02159
FIR005913,V02330
FIR008671,V01392
FIR003653,V00615
FIR002975,V02417
FIR000416,V02191
FIR002740,V00014
FIR009892,V00958
FIR004314,V02079
FIR002635,V01934
FIR006613,V01557
FIR000965,V00722
FIR006256,V01720
FIR009473,V02949
FIR001626,V00574
FIR002289,V01386
FIR006672,V01163
FIR003264,V01965
FIR003958,V01771
FIR005335,V02790
FIR008012,V02390
FIR007811,V01046
FIR002790,V00397
FIR002095,V00531
FIR004766,V02669
FIR004761,V00202
FIR000876,V01530
FIR003549,V00472
FIR001040,V01990
FIR008850,V00544
FIR002037,V00723
FIR006194,V02608
FIR006451,V02816
FIR006899,V01865
FIR006997,V02577
FIR008132,V00996
FIR007857,V02724
FIR006497,V00227
FIR001982,V01307
FIR001134,V00442
FIR004332,V02582
FIR008863,V02053
FIR008521,V01247
FIR007658,V00273
FIR001017,V00322
FIR001269,V01414
FIR000697,V00666
FIR002516,V01789
FIR003117,V02923
FIR007190,V01581
FIR009114,V01142
FIR002807,V00742
FIR005192,V01919
FIR009721,V00433
FIR004607,V02470
FIR005407,V00288
FIR007761,V00902
FIR005140,V00321
FIR001863,V00061
FIR008233,V02702
FIR009012,V00015
FIR006144,V00259
FIR002783,V02010
FIR007109,V01155
FIR009058,V01483
FIR002899,V02640
FIR003683,V02695
FIR003274,V02026
FIR001645,V02155
FIR008267,V00659
FIR000777,V02028
FIR003312,V00385
FIR001509,V01751
FIR007142,V01672
FIR005755,V00089
FIR002920,V02874
FIR007774,V02838
FIR005828,V02047
FIR007167,V01431
FIR002540,V01497
FIR006561,V01411
FIR002942,V00351
FIR007452,V02576
FIR002340,V00109
FIR003008,V02870
FIR000869,V00225
FIR001277,V00984
FIR001174,V01673
FIR009131,V01700
FIR000605,V01733
FIR002132,V00362
FIR006937,V00380
FIR005924,V00648
FIR009074,V00987
FIR009088,V01559
FIR006341,V00847
FIR009949,V00023
FIR000699,V01216
FIR007473,V00244
FIR004356,V01978
FIR006775,V01907
FIR003381,V00864
FIR005298,V01675
FIR008510,V00335
FIR001264,V01884
FIR003751,V01442
FIR007519,V00167
FIR006118,V02370
FIR003168,V00432
FIR002535,V02959
FIR008764,V02720
FIR005513,V02237
FIR002489,V00092
FIR009805,V02202
FIR008824,V02819
FIR000384,V00187
FIR004441,V00433
FIR007573,V00311
FIR009308,V00227
FIR003689,V00127
FIR008811,V00909
FIR007102,V01076
FIR001574,V00628
FIR004132,V01816
FIR007583,V00522
FIR009073,V00016
FIR004636,V00907
FIR004000,V02119
