FIR_ID,Accused_ID
FIR007770,A00016
FIR000043,A01324
FIR006859,A01667
FIR004191,A00082
FIR002021,A01703
FIR002224,A00771
FIR001454,A00933
FIR005010,A01599
FIR002833,A00671
FIR002302,A01453
FIR009019,A00880
FIR006457,A01535
FIR001341,A00663
FIR007356,A01309
FIR001277,A00663
FIR009017,A01922
FIR002318,A01035
FIR008725,A00644
FIR003703,A00302
FIR004877,A00855
FIR009394,A00903
FIR003613,A01153
FIR006151,A00269
FIR009197,A01867
FIR003173,A00631
FIR001649,A00776
FIR005331,A00714
FIR008574,A01230
FIR001198,A01085
FIR003734,A01967
FIR009293,A01634
FIR006980,A01145
FIR002938,A00442
FIR009012,A00832
FIR003412,A01868
FIR003631,A00411
FIR009235,A01751
FIR000775,A01977
FIR001422,A01108
FIR006236,A00978
FIR002107,A00563
FIR007379,A00256
FIR008511,A00551
FIR002680,A01100
FIR006131,A01225
FIR009905,A00647
FIR005930,A00446
FIR004702,A00222
FIR000351,A00716
FIR003894,A00394
FIR007362,A01709
FIR000794,A01690
FIR008466,A01339
FIR005783,A00354
FIR008939,A00578
FIR004837,A00694
FIR009102,A00118
FIR006006,A00598
FIR002104,A01384
FIR001364,A00090
FIR003670,A01028
FIR003464,A00278
FIR002424,A01896
FIR007430,A00781
FIR000589,A00432
FIR007833,A01117
FIR007449,A01863
FIR003547,A00077
FIR009503,A01176
FIR007367,A01248
FIR002196,A00516
FIR007235,A01688
FIR009432,A01363
FIR003326,A00977
FIR003233,A00701
FIR002241,A01380
FIR003008,A01405
FIR006434,A00924
FIR004006,A01506
FIR009825,A00701
FIR004215,A01913
FIR005913,A00592
FIR009379,A01173
FIR000395,A00897
FIR002002,A01664
FIR008672,A00272
FIR006393,A00323
FIR008150,A01188
FIR000469,A00442
FIR008973,A00127
FIR001491,A01942
FIR008886,A00599
FIR000536,A01649
FIR006182,A00886
FIR002372,A01138
FIR009848,A01663
FIR001977,A00230
FIR000780,A01582
FIR002040,A01245
FIR005595,A01552
FIR000357,A01504
FIR001095,A00731
FIR002755,A00633
FIR001274,A00222
FIR002500,A01998
FIR006688,A01628
FIR007826,A01955
FIR000983,A01068
FIR005871,A00731
FIR007053,A00135
FIR009168,A00426
FIR000073,A00772
FIR007681,A01167
FIR005350,A00761
FIR009096,A01329
FIR002008,A00307
FIR002262,A01785
FIR003768,A01575
FIR006845,A01649
FIR002160,A00087
FIR005137,A01929
FIR005091,A00362
FIR005159,A00238
FIR005795,A00041
FIR008679,A00903
FIR008223,A01995
FIR007665,A00770
FIR009218,A01660
FIR008754,A01195
FIR001522,A00633
FIR008017,A00756
FIR007927,A01095
FIR004065,A01793
FIR007661,A00729
FIR005027,A01262
FIR000406,A00638
FIR001217,A01565
FIR004307,A01186
FIR002884,A00967
FIR003366,A01936
FIR009258,A01123
FIR003858,A01426
FIR002479,A01762
FIR004132,A00952
FIR005804,A00648
FIR009987,A00551
FIR001807,A00403
FIR001000,A00794
FIR002265,A01880
FIR008611,A01033
FIR003668,A00604
FIR003265,A01795
FIR000865,A01968
FIR006674,A00213
FIR009505,A00046
FIR008635,A01025
FIR004384,A01384
FIR007106,A01983
FIR002657,A00279
FIR008998,A01549
FIR003889,A01468
FIR003097,A01738
FIR004867,A01571
FIR009459,A01762
FIR005328,A00921
FIR004212,A01223
FIR007072,A01831
FIR006782,A01875
FIR005999,A01102
FIR009702,A01864
FIR007268,A01855
FIR000711,A00668
FIR004186,A00313
FIR006890,A01128
FIR003399,A01727
FIR008782,A01727
FIR004976,A01262
FIR005099,A01590
FIR009015,A00591
FIR003335,A00494
FIR009863,A01067
FIR008353,A01713
FIR007167,A00840
FIR002487,A01899
FIR005555,A01959
FIR005890,A00201
FIR002512,A00274
FIR007508,A00888
FIR009716,A01012
FIR004825,A00007
FIR005204,A01591
FIR006582,A01978
FIR003809,A01430
FIR002618,A00383
FIR004777,A01248
FIR004617,A01939
FIR007112,A00942
FIR005891,A01194
FIR007649,A00272
FIR004924,A00124
FIR001138,A01441
FIR001308,A01507
FIR004130,A00150
FIR003336,A00867
FIR007116,A01997
FIR004699,A00890
FIR001810,A01207
FIR008809,A00995
FIR004658,A01902
FIR003430,A00523
FIR007277,A01428
FIR005964,A01713
FIR008164,A00924
FIR006394,A00995
FIR004679,A00018
FIR005278,A00087
FIR007364,A01825
FIR002638,A01374
FIR001934,A00036
FIR008357,A01212
FIR008964,A00586
FIR004727,A00271
FIR002416,A00066
FIR006998,A00238
FIR006291,A01719
FIR001222,A01371
FIR009874,A01273
FIR009412,A01654
FIR001591,A00035
FIR001835,A01310
FIR007781,A00840
FIR005097,A00821
FIR007467,A00873
FIR009242,A01934
FIR003653,A01385
FIR003505,A00940
FIR001933,A01718
FIR001071,A01869
FIR008966,A01761
FIR007402,A00412
FIR004079,A00585
FIR009429,A01061
FIR003515,A01166
FIR004992,A00256
FIR007519,A01490
FIR004536,A00121
FIR006370,A01478
FIR008906,A01082
FIR004129,A01894
FIR002437,A01189
FIR008087,A00864
FIR001228,A00757
FIR003759,A01666
FIR001136,A00431
FIR007922,A00511
FIR001612,A00511
FIR003279,A00354
FIR007185,A00632
FIR003859,A01568
FIR005256,A00534
FIR002577,A01530
FIR004090,A00218
FIR002700,A01811
FIR006504,A01640
FIR009129,A01721
FIR007516,A01628
FIR000013,A00319
FIR003919,A00745
FIR001783,A01347
FIR005363,A00186
FIR005489,A01352
FIR005532,A01367
FIR004057,A01559
FIR005505,A00822
FIR005547,A01407
FIR000202,A00063
FIR003891,A00323
FIR000363,A00305
FIR009519,A01876
FIR000749,A01466
FIR004129,A01896
FIR002701,A01134
FIR003203,A01805
FIR002762,A00778
FIR008301,A01350
FIR007918,A00235
FIR007520,A00262
FIR002792,A01019
FIR009609,A00459
FIR000570,A01536
FIR005593,A00074
FIR006239,A00162
FIR006950,A00577
FIR004441,A01103
FIR005911,A00473
FIR002024,A00750
FIR007206,A00892
FIR005747,A01559
FIR007451,A00587
FIR007401,A00487
FIR001179,A01984
FIR004362,A00990
FIR007345,A00755
FIR003388,A00683
FIR000575,A00036
FIR009911,A00532
FIR002686,A00233
FIR005425,A00292
FIR006864,A01813
FIR001967,A01244
FIR001820,A00287
FIR007414,A01683
FIR004575,A00997
FIR003154,A00100
FIR000945,A00916
FIR008862,A01543
FIR002412,A00915
FIR005826,A01392
FIR005420,A01741
FIR006720,A01775
FIR009442,A01976
FIR008147,A01361
FIR001497,A00874
FIR009463,A00100
FIR004773,A00088
FIR005195,A01429
FIR003643,A01708
FIR009927,A00290
FIR004480,A00744
FIR000920,A00316
FIR007096,A00484
FIR008759,A01207
FIR003867,A01955
FIR007527,A00224
FIR003169,A01807
FIR006592,A01840
FIR004736,A00914
FIR003946,A01008
FIR001482,A01217
FIR006126,A00815
FIR002056,A01716
FIR004624,A01691
FIR009616,A01722
FIR001387,A00214
FIR008029,A01848
FIR001613,A00142
FIR009812,A01923
FIR007406,A01743
FIR008062,A00035
FIR004130,A01309
FIR005490,A01652
FIR000039,A01188
FIR007132,A00952
FIR009014,A00808
FIR004614,A00143
FIR007902,A00997
FIR007065,A01186
FIR007417,A01017
FIR001052,A01687
FIR001751,A00201
FIR005096,A00119
FIR008582,A01595
FIR007146,A00249
FIR006158,A01815
FIR008082,A01172
FIR003474,A00073
FIR002213,A00430
FIR002140,A00559
FIR009820,A01826
FIR007773,A01400
FIR005058,A01680
FIR002756,A01094
FIR002915,A00685
FIR001998,A01996
FIR005344,A00317
FIR004618,A01832
FIR006018,A01124
FIR003889,A00456
FIR002336,A00288
FIR006882,A01572
FIR003566,A01629
FIR003785,A00791
FIR007319,A00575
FIR006070,A00151
FIR002957,A01361
FIR002458,A00533
FIR006254,A01841
FIR001658,A01896
FIR001827,A00199
FIR008150,A01858
FIR004387,A01603
FIR006433,A00525
FIR006749,A01484
FIR009763,A01728
FIR006992,A01180
FIR003736,A01819
FIR005838,A00909
FIR004134,A00888
FIR006414,A01153
FIR001339,A01047
FIR001525,A00270
FIR008763,A00423
FIR009651,A00560
FIR009837,A00178
FIR009047,A00711
FIR004203,A00016
FIR000829,A01024
FIR004195,A01446
FIR003226,A00242
FIR003937,A01237
FIR000027,A01437
FIR005773,A01267
FIR007006,A00373
FIR000269,A01974
FIR006537,A00465
FIR008345,A00081
FIR009143,A00943
FIR000841,A00779
FIR005987,A01268
FIR008003,A01347
FIR006381,A01736
FIR005184,A01808
FIR002814,A00328
FIR008966,A00354
FIR002503,A01872
FIR001303,A00216
FIR000879,A01846
FIR009667,A01997
FIR008430,A01675
FIR008224,A00248
FIR001129,A01014
FIR007166,A01699
FIR003876,A00673
FIR006078,A00407
FIR004268,A01443
FIR009330,A01915
FIR009607,A01909
FIR001494,A02000
FIR008138,A00931
FIR009870,A00066
FIR002752,A01252
FIR003130,A01298
FIR001622,A01380
FIR008939,A00988
FIR005165,A01945
FIR002481,A00032
FIR004864,A01715
FIR001445,A01206
FIR003451,A00537
FIR002555,A00732
FIR006862,A01620
FIR008968,A01321
FIR007630,A01879
FIR006043,A01017
FIR008779,A01918
FIR004815,A00849
FIR007308,A01445
FIR005982,A00828
FIR009653,A01231
FIR008098,A01774
FIR000879,A01383
FIR001584,A01656
FIR003957,A00853
FIR002313,A01035
FIR006736,A01717
FIR002319,A00168
FIR004270,A01162
FIR009184,A01306
FIR008828,A01188
FIR008216,A00397
FIR006468,A01950
FIR009550,A00790
FIR009027,A00127
FIR005240,A00571
FIR008350,A00968
FIR005028,A01573
FIR002024,A01724
FIR001831,A01338
FIR003731,A01847
FIR008627,A00783
FIR006665,A01147
FIR006974,A01422
FIR004557,A00432
FIR006866,A00218
FIR008475,A00250
FIR009972,A00277
FIR005134,A00918
FIR003229,A00234
FIR008897,A01738
FIR000148,A01870
FIR008293,A01621
FIR008619,A01246
FIR001944,A01978
FIR004802,A01279
FIR004185,A00558
FIR007661,A01948
FIR004740,A00186
FIR008979,A01944
FIR005176,A00563
FIR000846,A01776
FIR006394,A01090
FIR000800,A00958
FIR009001,A01443
FIR006879,A01642
FIR007029,A00741
FIR003444,A00002
FIR004152,A00330
FIR009574,A00180
FIR008215,A01434
FIR008444,A01043
FIR002597,A00428
FIR002830,A01164
FIR008343,A00949
FIR008984,A00589
FIR005276,A01604
FIR002470,A00469
FIR009535,A00642
FIR002891,A01392
FIR000443,A00247
FIR009978,A00862
FIR000864,A01184
FIR007407,A01447
FIR006218,A01052
FIR008507,A00298
FIR007911,A01890
FIR003256,A01395
FIR004701,A00118
FIR004727,A01565
FIR009248,A01457
FIR008418,A00035
FIR005200,A01301
FIR006521,A01207
FIR004320,A00186
FIR004784,A01747
FIR008257,A01068
FIR002543,A00752
FIR002086,A00397
FIR006743,A00781
FIR002286,A00881
FIR000653,A01440
FIR004081,A00149
FIR004928,A00550
FIR009346,A01831
FIR005006,A00775
FIR001242,A01793
FIR005071,A00658
FIR004342,A01415
FIR004488,A01710
FIR007631,A01231
FIR006378,A00768
FIR002295,A00091
FIR006886,A01919
FIR001140,A01344
FIR000872,A01819
FIR000125,A01420
FIR004763,A01986
FIR001739,A00282
FIR004298,A01034
FIR004406,A00193
FIR005222,A01909
FIR006358,A00115
FIR005197,A00346
FIR001600,A00451
FIR009534,A01215
FIR006929,A01351
FIR004649,A01907
FIR001955,A01322
FIR002186,A00549
FIR000548,A00611
FIR001391,A01488
FIR003219,A00350
FIR004983,A00811
FIR004718,A01108
FIR006935,A01181
FIR003614,A01872
FIR001161,A00995
FIR006460,A01323
FIR006391,A00937
FIR006591,A01850
FIR008276,A00789
FIR009631,A01348
FIR000015,A00356
FIR004362,A00679
FIR004191,A01602
FIR001274,A01617
FIR008870,A00877
FIR007004,A00350
FIR005463,A01796
FIR005404,A01442
FIR005335,A00573
FIR002254,A00822
FIR001174,A00072
FIR004795,A00373
FIR002947,A01690
FIR006090,A00847
FIR004570,A01863
FIR000225,A01307
FIR006091,A00181
FIR002345,A01669
FIR000323,A00007
FIR008903,A01096
FIR008374,A00403
FIR008475,A01008
FIR002194,A01544
FIR005449,A00648
FIR007290,A00795
FIR004495,A00764
FIR000152,A00027
FIR006207,A00484
FIR003001,A01749
FIR000058,A01667
FIR003553,A00233
FIR002123,A01243
FIR006650,A00069
FIR000631,A01756
FIR001986,A01700
FIR008725,A01269
FIR006673,A01107
FIR003249,A00202
FIR003823,A01248
FIR007832,A00046
FIR007924,A01898
FIR005672,A00028
FIR005357,A01960
FIR003875,A01147
FIR002784,A00155
FIR006619,A00616
FIR006414,A01458
FIR005513,A01883
FIR003517,A00377
FIR008911,A01593
FIR005619,A00477
FIR005668,A01531
FIR006914,A00365
FIR002937,A01455
FIR007620,A00379
FIR008969,A01355
FIR006775,A01834
FIR005174,A01609
FIR004082,A01132
FIR003951,A01469
FIR000461,A01771
FIR007877,A01516
FIR002152,A01984
FIR008274,A00695
FIR003395,A01638
FIR008705,A00829
FIR006078,A01087
FIR001197,A00139
FIR008598,A01145
FIR004932,A01084
FIR003104,A00649
FIR000593,A01803
FIR003881,A01576
FIR008720,A01823
FIR009439,A01826
FIR004089,A00999
FIR003771,A00153
FIR008071,A01590
FIR002268,A01415
FIR005102,A01107
FIR003509,A01692
FIR006535,A00985
FIR002636,A01935
FIR003624,A00232
FIR008798,A00952
FIR001258,A00712
FIR006972,A01575
FIR009379,A00261
FIR004281,A00195
FIR008576,A01206
FIR003117,A00472
FIR001487,A01973
FIR004217,A00310
FIR004808,A01496
FIR007184,A00414
FIR006520,A01984
FIR005270,A01131
FIR004314,A00932
FIR001588,A01115
FIR008803,A00374
FIR007917,A01512
FIR003832,A01855
FIR009103,A00846
FIR000143,A00688
FIR009378,A00931
FIR007106,A00032
FIR006750,A00612
FIR005282,A00640
FIR007693,A01241
FIR002618,A00193
FIR008681,A00720
FIR007557,A01738
FIR009252,A01339
FIR007626,A00293
FIR007596,A00558
FIR001281,A00698
FIR002609,A01360
FIR009843,A00849
FIR000709,A00389
FIR001541,A01182
FIR009731,A01041
FIR006115,A01317
FIR006898,A00361
FIR009560,A01675
FIR009336,A01913
FIR003242,A01753
FIR001133,A00612
FIR008249,A01959
FIR005255,A01148
FIR003474,A01811
FIR002728,A01570
FIR001006,A01483
FIR002473,A00463
FIR001981,A00003
FIR009403,A01801
FIR008626,A00131
FIR003938,A00890
FIR006764,A00468
FIR009528,A01600
FIR003307,A01258
FIR005101,A01832
FIR000081,A00406
FIR006234,A00515
FIR001397,A00276
FIR005399,A01366
FIR003244,A00667
FIR001536,A01746
FIR007554,A01388
FIR004692,A01607
FIR002160,A01660
FIR005206,A01920
FIR002579,A00482
FIR001503,A01474
FIR009593,A01988
FIR007983,A01496
FIR009976,A01592
FIR003394,A00055
FIR007813,A01413
FIR000467,A01983
FIR004003,A01035
FIR009361,A01395
FIR000015,A00423
FIR007615,A00651
FIR002685,A01736
FIR006687,A01785
FIR002795,A00232
FIR006317,A00590
FIR009076,A01203
FIR002691,A01224
FIR008084,A00872
FIR001887,A00834
FIR003004,A01074
FIR000793,A01119
FIR001829,A00279
FIR000406,A00645
FIR008016,A01308
FIR008285,A01443
FIR001051,A00155
FIR003206,A00051
FIR001580,A00480
FIR002199,A00711
FIR006609,A00443
FIR003437,A01870
FIR009761,A01338
FIR003222,A00067
FIR001872,A01792
FIR002754,A00320
FIR009957,A01885
FIR008307,A00503
FIR005244,A01286
FIR004479,A01626
FIR007187,A00514
FIR007339,A00973
FIR007197,A00613
FIR008470,A00572
FIR009791,A00016
FIR007945,A01721
FIR000644,A01141
FIR007922,A01425
FIR002471,A00936
FIR005343,A01253
FIR005095,A01795
FIR005619,A01803
FIR008787,A01893
FIR008860,A01692
FIR005951,A00465
FIR008963,A00457
FIR000654,A00381
FIR006843,A01328
FIR003749,A01332
FIR007029,A00168
FIR004422,A00327
FIR008947,A00176
FIR002532,A01506
FIR001959,A00763
FIR009557,A00465
FIR008941,A00686
FIR000305,A00807
FIR003489,A00400
FIR000077,A01532
FIR007779,A00674
FIR000771,A00523
FIR006744,A01804
FIR000838,A00689
FIR008734,A01466
FIR002376,A00342
FIR005852,A00209
FIR009641,A00772
FIR002445,A01599
FIR001844,A01308
FIR007621,A00779
FIR007390,A01684
FIR001013,A01394
FIR008414,A00592
FIR006821,A00156
FIR009093,A00278
FIR000586,A00518
FIR002039,A00278
FIR000470,A01670
FIR003860,A00959
FIR007253,A01198
FIR000569,A01209
FIR002024,A00858
FIR001735,A00481
FIR000679,A01569
FIR001305,A00448
FIR005988,A00838
FIR000586,A00282
FIR003992,A00791
FIR001756,A00222
FIR004318,A01094
FIR005858,A01861
FIR004056,A01598
FIR003803,A00614
FIR002470,A00910
FIR007310,A01263
FIR008286,A00187
FIR006488,A00040
FIR008213,A01165
FIR001490,A01040
FIR002516,A01987
FIR004134,A01821
FIR004640,A00267
FIR003481,A00238
FIR003369,A01745
FIR000110,A01960
FIR004460,A01792
FIR009862,A01405
FIR009653,A01142
FIR002878,A00926
FIR000709,A01586
FIR001336,A00982
FIR007083,A00160
FIR004468,A01098
FIR008515,A00192
FIR000264,A00891
FIR005481,A00012
FIR004378,A00193
FIR001012,A01303
FIR000060,A01976
FIR007182,A00436
FIR003703,A01320
FIR001204,A01440
FIR007879,A00560
FIR003465,A01201
FIR009940,A00089
FIR002547,A01604
FIR003299,A00344
FIR009702,A00516
FIR004381,A00711
FIR004981,A01610
FIR007023,A00064
FIR009071,A01676
FIR004403,A00504
FIR000798,A01896
FIR004882,A01138
FIR006505,A01359
FIR000436,A01320
FIR003041,A01253
FIR007966,A00742
FIR001227,A01646
FIR004462,A01170
FIR007046,A00927
FIR005514,A00713
FIR009226,A00236
FIR005794,A01848
FIR003389,A01353
FIR008624,A01728
FIR001739,A00337
FIR000159,A00587
FIR002093,A01471
FIR005350,A00856
FIR002959,A01157
FIR009260,A01585
FIR001716,A00669
FIR009787,A01609
FIR008649,A01234
FIR003045,A01903
FIR003756,A01702
FIR002971,A00851
FIR006607,A00358
FIR003543,A01427
FIR006061,A01646
FIR003514,A00435
FIR009455,A01269
FIR008722,A01738
FIR008093,A00764
FIR004794,A01750
FIR003276,A01497
FIR007884,A01700
FIR004214,A01442
FIR006599,A01854
FIR000968,A00400
FIR005248,A01654
FIR003692,A01556
FIR003505,A01777
FIR002334,A00048
FIR002101,A01556
FIR004686,A01394
FIR005930,A00214
FIR008951,A01317
FIR008901,A00626
FIR002327,A01460
FIR005441,A00628
FIR002966,A01402
FIR007914,A00636
FIR006317,A00722
FIR005976,A01612
FIR002657,A00212
FIR006702,A00028
FIR009472,A01362
FIR008532,A01669
FIR004842,A01162
FIR008504,A00297
FIR007718,A00880
FIR003170,A01690
FIR003172,A01675
FIR002563,A00655
FIR002393,A00116
FIR001898,A01687
FIR005107,A01163
FIR004494,A01569
FIR006616,A00235
FIR000205,A00503
FIR005965,A01139
FIR001132,A01258
FIR009649,A00927
FIR004477,A00811
FIR004118,A01749
FIR009395,A00086
FIR002559,A00931
FIR001572,A01481
FIR001959,A00544
FIR001147,A00894
FIR006917,A01192
FIR008786,A01575
FIR009171,A01794
FIR008720,A01744
FIR006069,A01867
FIR001991,A00696
FIR004343,A00973
FIR005249,A00369
FIR004282,A00238
FIR009670,A00145
FIR000742,A01052
FIR009558,A00928
FIR008378,A01695
FIR007844,A00274
FIR000981,A01669
FIR006570,A00056
FIR004929,A00885
FIR006056,A01438
FIR007104,A01666
FIR009589,A00344
FIR002057,A01978
FIR004436,A01421
FIR001036,A01110
FIR006574,A00217
FIR007236,A00188
FIR001965,A01996
FIR004162,A00184
FIR004115,A00374
FIR004070,A01362
FIR008016,A01099
FIR004418,A00889
FIR004135,A00209
FIR000593,A00213
FIR002329,A01136
FIR004782,A01662
FIR005329,A01158
FIR008300,A00494
FIR003593,A00561
FIR003151,A00099
FIR000968,A01587
FIR000064,A01100
FIR009334,A00133
FIR005582,A01019
FIR002510,A01570
FIR008752,A00478
FIR008981,A01149
FIR009316,A01911
FIR000652,A00083
FIR004365,A00751
FIR009836,A00492
FIR002056,A00505
FIR007967,A00932
FIR008732,A01735
FIR006534,A01468
FIR003883,A01163
FIR007119,A00076
FIR006971,A01949
FIR007751,A00291
FIR005160,A00558
FIR006574,A01542
FIR003636,A00126
FIR002952,A01240
FIR000358,A00952
FIR000432,A00381
FIR006293,A01754
FIR003325,A00437
FIR003288,A00327
FIR007466,A00901
FIR007624,A00168
FIR006417,A01646
FIR006034,A01429
FIR002858,A00368
FIR000895,A00228
FIR008859,A01113
FIR003736,A01192
FIR008758,A00467
FIR009398,A00984
FIR009781,A00947
FIR006142,A01152
FIR003134,A01831
FIR004526,A00564
FIR001743,A00425
FIR005210,A01122
FIR005526,A01058
FIR000017,A01117
FIR001288,A01222
FIR000643,A00399
FIR008634,A00993
FIR002110,A00331
FIR008485,A01856
FIR001324,A01581
FIR005940,A00973
FIR003587,A01020
FIR000628,A00934
FIR007986,A00424
FIR007755,A00751
FIR004614,A00898
FIR001921,A00104
FIR001582,A01657
FIR005296,A00754
FIR007483,A00530
FIR006087,A01774
FIR006452,A00528
FIR009174,A00110
FIR008020,A01651
FIR006337,A01723
FIR001877,A01205
FIR007912,A00068
FIR000254,A01419
FIR008844,A01028
FIR007692,A00275
FIR006679,A01550
FIR002328,A00450
FIR006745,A01295
FIR007551,A00854
FIR009754,A00414
FIR004673,A00119
FIR004932,A00097
FIR005225,A01711
FIR003419,A01873
FIR001825,A01233
FIR009060,A01893
FIR001677,A01493
FIR009570,A00412
FIR006655,A01860
FIR001963,A00145
FIR001655,A00389
FIR007940,A01983
FIR004825,A00367
FIR004674,A00871
FIR000233,A01007
FIR003890,A01854
FIR003776,A00878
FIR005382,A01002
FIR001058,A01108
FIR004957,A00102
FIR009257,A00155
FIR007695,A00830
FIR006966,A01042
FIR005248,A01757
FIR004782,A01432
FIR007604,A01769
FIR007336,A00841
FIR003565,A01017
FIR001601,A00733
FIR000413,A00147
FIR004673,A00260
FIR004446,A01076
FIR006035,A01861
FIR005698,A01622
FIR009439,A01420
FIR006536,A00995
FIR002020,A01856
FIR006389,A01852
FIR002889,A01143
FIR006144,A00923
FIR008172,A01259
FIR001316,A01118
FIR006689,A01654
FIR001920,A00893
FIR008782,A01541
FIR007534,A01712
FIR005102,A00508
FIR005477,A01075
FIR002744,A01102
FIR000424,A01612
FIR002593,A00901
FIR002379,A00103
FIR009000,A01155
FIR007642,A00066
FIR007405,A01247
FIR005307,A01777
FIR001378,A01447
FIR007518,A01597
FIR000098,A01419
FIR002974,A01034
FIR003759,A00555
FIR003758,A00041
FIR008478,A00432
FIR004183,A01953
FIR002811,A01855
FIR008229,A00172
FIR008618,A00136
FIR000422,A00922
FIR006098,A00212
FIR005306,A00828
FIR002576,A00290
FIR000658,A01360
FIR007431,A00218
FIR007919,A00835
FIR001698,A01186
FIR002084,A01409
FIR008175,A00783
FIR004190,A01057
FIR008540,A00829
FIR007683,A01368
FIR008691,A01892
FIR006021,A00250
FIR004413,A00122
FIR008639,A00331
FIR008423,A00785
FIR006557,A00179
FIR003787,A01027
FIR000800,A01790
FIR004077,A00992
FIR009345,A01179
FIR000950,A00601
FIR000692,A00880
FIR001519,A00936
FIR005212,A01938
FIR006966,A01194
FIR002199,A00413
FIR008558,A01189
FIR004058,A00009
FIR002308,A01713
FIR006050,A00945
FIR000320,A00974
FIR005659,A00631
FIR009047,A01588
FIR005001,A01909
FIR006241,A00468
FIR003365,A00858
FIR003931,A01997
FIR001293,A00047
FIR001623,A00934
FIR007437,A01252
FIR003428,A00764
FIR009767,A00886
FIR007169,A01473
FIR003786,A00761
FIR003951,A01940
FIR001410,A00187
FIR001066,A01494
FIR007417,A00038
FIR000019,A00084
FIR001775,A00919
FIR002253,A00131
FIR004833,A01846
FIR003669,A00790
FIR004569,A00301
FIR008676,A01235
FIR002833,A00342
FIR002507,A00030
FIR007623,A00289
FIR005251,A00698
FIR006109,A00595
FIR000077,A00590
FIR001853,A00965
FIR003999,A00009
FIR002498,A00327
FIR000763,A00837
FIR008923,A00463
FIR004783,A00516
FIR004798,A01478
FIR002658,A01027
FIR002000,A00191
FIR009990,A01083
FIR006496,A00118
FIR001191,A00212
FIR005500,A00688
FIR009249,A01283
FIR002393,A01802
FIR004547,A00159
FIR005289,A00508
FIR002607,A00877
FIR008192,A00464
FIR009758,A00617
FIR002201,A01366
FIR003161,A00907
FIR008155,A00879
FIR004014,A01209
FIR007234,A00592
FIR001755,A01864
FIR003027,A01462
FIR008171,A00801
FIR005595,A01514
FIR008641,A00108
FIR000233,A01444
FIR003856,A01148
FIR000378,A00958
FIR009648,A00826
FIR005127,A01959
FIR000158,A01759
FIR007444,A00016
FIR001250,A00478
FIR002900,A01970
FIR006120,A00467
FIR008046,A00055
FIR005645,A01760
FIR007286,A01166
FIR004882,A01177
FIR003585,A00058
FIR003906,A00270
FIR006761,A00042
FIR007770,A01062
